id,session_id,country_name,is_mobile,ui_element,created_at,measurement_category,timestamp,country_residency,ip_country,important_score,broker_timestamp,country_match,timestamp_within_tolerance
5731942,79980620,mexico,1,mobile-chapter-2-top5-box,2024-05-30 16:08:25,01safety/02isscam/03notrel,,,,,,True,False
5731950,79981265,serbia,0,dynamic score top broker list row,2024-05-30 16:09:41,01bestca/02notrel/03notrel,,,,,,True,False
5731953,79981136,italy,0,fmb broker list item link,2024-05-30 16:09:49,01fmybro/02notrel/03notrel,,,,,,True,False
5731957,79981636,jamaica,1,dynamic score top broker list row,2024-05-30 16:10:29,01bestca/02notrel/03online,,,,,,True,False
5731960,79981603,brazil,1,mobile-chapter-2-top5-box,2024-05-30 16:10:40,01review/02notrel/03deposi,,,,,,True,False
5731962,79981517,bolivia,1,fmb broker list item link,2024-05-30 16:10:54,01fmybro/02notrel/03notrel,,,,,,True,False
5731974,79813223,germany,1,dynamic score top broker list row,2024-05-30 16:13:22,01bestca/02notrel/03notrel,,,,,,True,False
5731976,79982134,chile,0,broker-name-link,2024-05-30 16:13:31,01educat/02stocks/03buysto,,,,,,True,False
5731977,79982327,uzbekistan,1,dynamic score top broker list row,2024-05-30 16:13:33,01bestca/02notrel/03online,,,,,,True,False
5731983,79982612,united states,0,front-page-visit-broker-button,2024-05-30 16:14:32,01homepa/02notrel/03notrel,,,,,,True,False
5731984,79982327,uzbekistan,1,best-broker-awards,2024-05-30 16:14:34,01bestca/02notrel/03notrel,,,,,,True,False
5731989,79982814,chile,1,dynamic score top broker list row,2024-05-30 16:15:19,01bestca/02notrel/03online,,,,,,True,False
5731994,79589838,north macedonia,1,dynamic score top broker list row,2024-05-30 16:15:40,01bestca/02notrel/03online,,,,,,True,False
5732002,79972095,united kingdom,1,dynamic score top broker list row,2024-05-30 16:17:16,01bestca/02notrel/03notrel,,,,,,True,False
5732005,79983596,poland,1,dynamic score top broker list row,2024-05-30 16:18:40,01cateme/02notrel/03notrel,,,,,,True,False
5732007,79983107,germany,1,top2-top-5-box-visit-broker-link-mobile,2024-05-30 16:19:01,01compar/02brvsbr/03notrel,,,,,,True,False
5732008,79983652,oman,1,dynamic score top broker list row,2024-05-30 16:19:02,01bestca/02notrel/03notrel,,,,,,True,False
5732012,79983679,germany,1,mobile-chapter-2-top5-box,2024-05-30 16:19:37,01cateme/02notrel/03notrel,,,,,,True,False
5732014,79983652,oman,1,best-brokers-chapter-title,2024-05-30 16:19:48,01bestca/02notrel/03notrel,,,,,,True,False
5732020,79983958,austria,0,broker-name-link,2024-05-30 16:21:05,01counpg/02notrel/03notrel,,,,,,True,False
5732023,79983857,slovakia,0,front-page-visit-broker-button,2024-05-30 16:21:40,01homepa/02notrel/03notrel,,,,,,True,False
5732032,79984049,greece,0,desktop-top5-box,2024-05-30 16:22:35,01cateme/02notrel/03notrel,,,,,,True,False
5732034,79984333,germany,1,dynamic score top broker list row,2024-05-30 16:22:45,01bestca/02notrel/03notrel,,,,,,True,False
5732035,79983686,south africa,1,mobile-chapter-6-top5-box,2024-05-30 16:22:59,01review/02notrel/03review,,,,,,True,False
5732042,79983399,poland,0,broker-name-link,2024-05-30 16:24:55,01bestca/02notrel/03notrel,,,,,,True,False
5732043,79984529,kenya,1,mobile-chapter-2-top5-box,2024-05-30 16:25:09,01safety/02isscam/03notrel,,,,,,True,False
5732044,79984776,spain,1,mobile-chapter-2-top5-box,2024-05-30 16:25:24,01review/02notrel/03review,,,,,,True,False
5732049,79984776,spain,1,mobile-chapter-2-top5-box,2024-05-30 16:25:57,01review/02notrel/03review,,,,,,True,False
5732050,79984304,spain,1,fmb broker list item link,2024-05-30 16:26:05,01fmybro/02notrel/03notrel,,,,,,True,False
5732060,79985075,canada,0,interactive-param-table-name-link,2024-05-30 16:27:48,01cateme/02notrel/03notrel,,,,,,True,False
5732061,79985352,france,0,fmb broker list item link,2024-05-30 16:27:50,01fmybro/02notrel/03notrel,,,,,,True,False
5732067,79330716,netherlands,0,desktop-top5-box,2024-05-30 16:28:30,01review/02notrel/03notrel,,,,,,True,False
5732068,79985594,cayman islands,0,dynamic score top broker list row,2024-05-30 16:28:44,01bestca/02notrel/03notrel,,,,,,True,False
5732074,79985971,bangladesh,0,dynamic score top broker list row,2024-05-30 16:30:14,01counpg/02notrel/03notrel,,,,,,True,False
5732077,77057576,albania,1,mobile-chapter-2-top5-box,2024-05-30 16:30:38,01counpg/02notrel/03notrel,,,,,,True,False
5732078,79424081,czechia,1,mobile-chapter-2-top5-box,2024-05-30 16:30:40,01safety/02isscam/03notrel,,,,,,True,False
5732087,79986038,united states,1,mobile-chapter-2-top5-box,2024-05-30 16:31:59,01review/02notrel/03review,,,,,,True,False
5732089,79986038,united states,1,mobile-chapter-2-top5-box,2024-05-30 16:32:10,01review/02notrel/03review,,,,,,True,False
5732091,79986263,austria,1,dynamic score top broker list row,2024-05-30 16:32:13,01bestca/02notrel/03notrel,,,,,,True,False
5732094,79986063,turkey,1,mobile-chapter-2-top5-box,2024-05-30 16:32:31,01safety/02isscam/03notrel,,,,,,True,False
5732104,79986757,moldova,0,dynamic score top broker list row,2024-05-30 16:33:50,01bestca/02notrel/03notrel,,,,,,True,False
5732111,79986980,poland,1,mobile-chapter-2-top5-box,2024-05-30 16:35:15,01safety/02isscam/03notrel,,,,,,True,False
5732112,79279474,switzerland,1,dynamic score top broker list row,2024-05-30 16:35:34,01bestca/02notrel/03online,,,,,,True,False
5732115,79986154,italy,1,fmb broker list item link,2024-05-30 16:35:47,01fmybro/02notrel/03notrel,,,,,,True,False
5732116,79982327,uzbekistan,1,dynamic score top broker list row,2024-05-30 16:35:56,01counpg/02notrel/03notrel,,,,,,True,False
5732124,79279474,switzerland,1,dynamic score top broker list row,2024-05-30 16:36:46,01bestca/02notrel/03online,,,,,,True,False
5732127,79986797,south africa,1,mobile-chapter-2-top5-box,2024-05-30 16:36:54,01safety/02isscam/03notrel,,,,,,True,False
5732129,79982327,uzbekistan,1,dynamic score top broker list row,2024-05-30 16:37:03,01counpg/02notrel/03notrel,,,,,,True,False
5732134,79987138,thailand,1,broker-name-link,2024-05-30 16:37:23,01counpg/02notrel/03notrel,,,,,,True,False
5732137,79987168,saudi arabia,1,top2-top-5-box-visit-broker-link-mobile,2024-05-30 16:37:28,01compar/02brvsbr/03notrel,,,,,,True,False
5732142,68641142,austria,0,broker-listpage-visit-broker-button,2024-05-30 16:37:53,01review/02notrel/03notrel,,,,,,True,False
5732144,79987660,united kingdom,1,dynamic score top broker list row,2024-05-30 16:38:15,01counpg/02notrel/03notrel,,,,,,True,False
5732153,79988049,united states,0,dynamic score top broker list row,2024-05-30 16:39:16,01review/02notrel/03altbro,,,,,,True,False
5732159,79987616,france,1,interactive-param-table-name-link,2024-05-30 16:39:45,01counpg/02notrel/03notrel,,,,,,True,False
5732171,79988200,united kingdom,0,broker-name-link,2024-05-30 16:40:49,01bestca/02notrel/03online,,,,,,True,False
5732182,79988198,singapore,1,mobile-chapter-2-top5-box,2024-05-30 16:41:51,01review/02notrel/03review,,,,,,True,False
5732191,79987616,france,1,interactive-param-table-name-link,2024-05-30 16:42:43,01counpg/02notrel/03notrel,,,,,,True,False
5732202,79988380,canada,1,mobile-chapter-2-top5-box,2024-05-30 16:44:29,01safety/02isscam/03notrel,,,,,,True,False
5732209,79989431,united arab emirates,0,dynamic score top broker list row,2024-05-30 16:45:55,01bestca/02notrel/03online,,,,,,True,False
5732222,79989431,united arab emirates,0,dynamic score top broker list row,2024-05-30 16:48:19,01bestca/02notrel/03online,,,,,,True,False
5732230,79989915,germany,0,dynamic score top broker list row,2024-05-30 16:49:10,01bestca/02notrel/03online,,,,,,True,False
5732233,75731749,spain,0,dynamic score top broker list row,2024-05-30 16:49:28,01bestca/02notrel/03notrel,,,,,,True,False
5732234,79990126,spain,0,dynamic score top broker list row,2024-05-30 16:49:34,01bestca/02notrel/03online,,,,,,True,False
5732242,79990306,georgia,1,dynamic score top broker list row,2024-05-30 16:51:17,01review/02notrel/03altbro,,,,,,True,False
5732244,79990253,italy,1,mobile-chapter-2-top5-box,2024-05-30 16:51:39,01safety/02isscam/03notrel,,,,,,True,False
5732245,79989967,united states,0,broker-name-link,2024-05-30 16:51:41,01bestca/02notrel/03notrel,,,,,,True,False
5732248,79990766,algeria,1,dynamic score top broker list row,2024-05-30 16:52:45,01bestca/02notrel/03online,,,,,,True,False
5732254,79619436,colombia,0,dynamic score top broker list row,2024-05-30 16:53:21,01bestca/02notrel/03notrel,,,,,,True,False
5732258,79990036,venezuela,0,fmb broker list item link,2024-05-30 16:54:21,01fmybro/02notrel/03notrel,,,,,,True,False
5732259,73738205,germany,0,desktop-top5-box,2024-05-30 16:54:31,01review/02notrel/03isfree,,,,,,True,False
5732260,79990417,indonesia,1,broker-name-link,2024-05-30 16:54:38,01bestca/02notrel/03online,,,,,,True,False
5732263,79991239,germany,1,dynamic score top broker list row,2024-05-30 16:54:50,01counpg/02notrel/03notrel,,,,,,True,False
5732266,79990440,hungary,1,fmb broker list item link,2024-05-30 16:54:59,01fmybro/02notrel/03notrel,,,,,,True,False
5732269,79989528,netherlands,0,fmb broker list item link,2024-05-30 16:55:40,01fmybro/02notrel/03notrel,,,,,,True,False
5732273,79991561,serbia,0,fmb broker list item link,2024-05-30 16:56:21,01fmybro/02notrel/03notrel,,,,,,True,False
5732276,79991406,turkey,1,mobile-chapter-2-top5-box,2024-05-30 16:56:23,01cateme/02notrel/03notrel,,,,,,True,False
5732281,73209971,israel,1,front-page-visit-broker-button,2024-05-30 16:57:38,01homepa/02notrel/03notrel,,,,,,True,False
5732283,61379742,pakistan,0,broker-listpage-visit-broker-button,2024-05-30 16:57:54,01review/02notrel/03notrel,,,,,,True,False
5732289,79992089,france,0,bottom-ribbon,2024-05-30 16:58:10,01review/02notrel/03notrel,,,,,,True,False
5732293,79983686,south africa,1,mobile-chapter-2-top5-box,2024-05-30 17:00:25,01review/02notrel/03review,,,,,,True,False
5732298,79992637,italy,1,geo-alternatives-button,2024-05-30 17:00:56,01cateme/02notrel/03notrel,,,,,,True,False
5732306,79992779,malta,1,dynamic score top broker list row,2024-05-30 17:02:00,01counpg/02notrel/03notrel,,,,,,True,False
5732309,79992854,germany,1,mobile-chapter-2-top5-box,2024-05-30 17:02:14,01review/02notrel/03review,,,,,,True,False
5732312,79993041,sweden,0,broker-name-link,2024-05-30 17:03:15,01bestca/02notrel/03notrel,,,,,,True,False
5732313,79990390,ukraine,0,geo-alternatives-button,2024-05-30 17:03:38,01cateme/02notrel/03notrel,,,,,,True,False
5732330,79993532,united arab emirates,1,dynamic score top broker list row,2024-05-30 17:05:48,01bestca/02notrel/03online,,,,,,True,False
5732340,79991718,spain,0,broker-listpage-visit-broker-button,2024-05-30 17:07:15,01review/02notrel/03notrel,,,,,,True,False
5732341,79993584,canada,1,mobile-chapter-2-top5-box,2024-05-30 17:07:31,01safety/02isscam/03notrel,,,,,,True,False
5732342,79993808,brazil,0,fmb broker list item link,2024-05-30 17:07:36,01fmybro/02notrel/03notrel,,,,,,True,False
5732356,79585268,canada,1,mobile-chapter-2-top5-box,2024-05-30 17:10:54,01safety/02isscam/03notrel,,,,,,True,False
5732364,79993255,netherlands,0,fmb broker list item link,2024-05-30 17:11:50,01fmybro/02notrel/03notrel,,,,,,True,False
5732365,79991986,dominican republic,0,broker-name-link,2024-05-30 17:11:52,01bestca/02notrel/03online,,,,,,True,False
5732366,79994668,morocco,0,dynamic score top broker list row,2024-05-30 17:11:53,01bestca/02notrel/03online,,,,,,True,False
5732367,79994710,united kingdom,1,mobile-chapter-2-top5-box,2024-05-30 17:12:19,01review/02notrel/03withdr,,,,,,True,False
5732369,79994586,united states,1,dynamic score top broker list row,2024-05-30 17:13:08,01bestca/02notrel/03notrel,,,,,,True,False
5732370,79994861,canada,1,dynamic score top broker list row,2024-05-30 17:13:12,01cateme/02notrel/03notrel,,,,,,True,False
5732380,79993255,netherlands,0,fmb broker list item link,2024-05-30 17:14:51,01fmybro/02notrel/03notrel,,,,,,True,False
5732386,79994716,india,1,fmb broker list item link,2024-05-30 17:15:38,01fmybro/02notrel/03notrel,,,,,,True,False
5732387,79989668,hungary,1,mobile-chapter-2-top5-box,2024-05-30 17:15:59,01review/02notrel/03review,,,,,,True,False
5732398,79995757,spain,1,dynamic score top broker list row,2024-05-30 17:18:00,01bestca/02notrel/03notrel,,,,,,True,False
5732403,79995799,israel,1,dynamic score top broker list row,2024-05-30 17:19:13,01counpg/02notrel/03notrel,,,,,,True,False
5732406,79995713,india,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 17:19:57,01compar/02brvsbr/03notrel,,,,,,True,False
5732407,79995713,india,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 17:19:59,01compar/02brvsbr/03notrel,,,,,,True,False
5732411,79996237,mexico,0,dynamic score top broker list row,2024-05-30 17:20:48,01bestca/02notrel/03notrel,,,,,,True,False
5732415,79586645,france,1,broker-name-link,2024-05-30 17:21:15,01review/02notrel/03notrel,,,,,,True,False
5732420,79996495,turkey,1,mobile-chapter-2-top5-box,2024-05-30 17:22:47,01safety/02isscam/03notrel,,,,,,True,False
5732421,79996616,portugal,1,dynamic score top broker list row,2024-05-30 17:22:52,01bestca/02notrel/03notrel,,,,,,True,False
5732423,79996048,brazil,1,mobile-chapter-2-top5-box,2024-05-30 17:23:36,01cateme/02notrel/03notrel,,,,,,True,False
5732424,79989902,brazil,0,desktop-top5-box,2024-05-30 17:24:16,01review/02notrel/03review,,,,,,True,False
5732429,79992960,canada,0,fmb broker list item link,2024-05-30 17:25:14,01fmybro/02notrel/03notrel,,,,,,True,False
5732430,79996495,turkey,1,fmb broker list item link,2024-05-30 17:25:30,01fmybro/02notrel/03notrel,,,,,,True,False
5732436,79996048,brazil,1,best-broker-awards,2024-05-30 17:25:49,01bestca/02notrel/03notrel,,,,,,True,False
5732441,79997183,france,1,mobile-chapter-2-top5-box,2024-05-30 17:27:09,01safety/02isscam/03notrel,,,,,,True,False
5732444,79997472,nepal,0,fmb broker list item link,2024-05-30 17:27:46,01fmybro/02notrel/03notrel,,,,,,True,False
5732457,79997794,germany,1,mobile-chapter-2-top5-box,2024-05-30 17:29:59,01cateme/02notrel/03notrel,,,,,,True,False
5732460,79978801,israel,0,broker-listpage-visit-broker-button-name-link,2024-05-30 17:30:15,01review/02notrel/03notrel,,,,,,True,False
5732477,79998520,ireland,1,mobile-chapter-2-top5-box,2024-05-30 17:32:22,01review/02notrel/03review,,,,,,True,False
5732480,79998752,united kingdom,1,dynamic score top broker list row,2024-05-30 17:32:34,01bestca/02notrel/03notrel,,,,,,True,False
5732494,79998844,netherlands,1,fmb broker list item link,2024-05-30 17:34:33,01fmybro/02notrel/03notrel,,,,,,True,False
5732495,79999103,mexico,1,mobile-chapter-2-top5-box,2024-05-30 17:34:34,01safety/02isscam/03notrel,,,,,,True,False
5732496,79999212,united states,0,broker-name-link,2024-05-30 17:34:40,01counpg/02notrel/03notrel,,,,,,True,False
5732499,79999257,spain,0,dynamic score top broker list row,2024-05-30 17:34:59,01bestca/02notrel/03notrel,,,,,,True,False
5732514,79997794,germany,1,fmb broker list item link,2024-05-30 17:35:49,01fmybro/02notrel/03notrel,,,,,,True,False
5732515,79999543,poland,0,dynamic score top broker list row,2024-05-30 17:35:51,01bestca/02notrel/03online,,,,,,True,False
5732523,79998888,sweden,0,broker-name-link,2024-05-30 17:36:53,01counpg/02notrel/03notrel,,,,,,True,False
5732530,79999475,poland,0,desktop-top5-box,2024-05-30 17:37:33,01cateme/02notrel/03notrel,,,,,,True,False
5732532,79999495,canada,0,top2-brokers-vb,2024-05-30 17:37:53,01compar/02brvsbr/03notrel,,,,,,True,False
5732534,79999820,netherlands,0,broker-name-link,2024-05-30 17:38:03,01bestca/02notrel/03notrel,,,,,,True,False
5732539,79999733,sweden,1,fmb broker list item link,2024-05-30 17:38:15,01fmybro/02notrel/03notrel,,,,,,True,False
5732542,79999475,poland,0,fmb broker list item link,2024-05-30 17:38:20,01fmybro/02notrel/03notrel,,,,,,True,False
5732544,79999905,finland,1,fmb broker list item link,2024-05-30 17:38:48,01fmybro/02notrel/03notrel,,,,,,True,False
5732545,79999281,spain,0,popularity-box-whole-row-link,2024-05-30 17:38:49,01counpg/02notrel/03notrel,,,,,,True,False
5732546,79999793,dominican republic,0,broker-name-link,2024-05-30 17:38:58,01cateme/02notrel/03notrel,,,,,,True,False
5732570,79996423,germany,0,dynamic score top broker list row,2024-05-30 17:42:16,01bestca/02notrel/03online,,,,,,True,False
5732573,80000692,united states,1,dynamic score top broker list row,2024-05-30 17:42:39,01bestca/02notrel/03notrel,,,,,,True,False
5732574,78674237,canada,1,fmb broker list item link,2024-05-30 17:42:42,01fmybro/02notrel/03notrel,,,,,,True,False
5732575,80000734,united states,1,dynamic score top broker list row,2024-05-30 17:42:49,01review/02notrel/03altbro,,,,,,True,False
5732576,79999972,spain,0,fmb broker list item link,2024-05-30 17:42:53,01fmybro/02notrel/03notrel,,,,,,True,False
5732578,80000712,germany,0,broker-name-link,2024-05-30 17:43:05,01bestca/02notrel/03notrel,,,,,,True,False
5732589,79289243,united states,1,mobile-chapter-2-top5-box,2024-05-30 17:45:03,01cateme/02notrel/03notrel,,,,,,True,False
5732593,80000757,bahamas,1,dynamic score top broker list row,2024-05-30 17:45:25,01bestca/02notrel/03notrel,,,,,,True,False
5732597,80001277,ghana,1,dynamic score top broker list row,2024-05-30 17:46:15,01cateme/02notrel/03notrel,,,,,,True,False
5732599,80001384,france,1,dynamic score top broker list row,2024-05-30 17:46:42,01counpg/02notrel/03notrel,,,,,,True,False
5732601,80001328,france,1,fmb broker list item link,2024-05-30 17:46:50,01fmybro/02notrel/03notrel,,,,,,True,False
5732602,80001442,spain,0,dynamic score top broker list row,2024-05-30 17:46:56,01bestca/02notrel/03online,,,,,,True,False
5732609,80000127,united states,0,broker-name-link,2024-05-30 17:47:34,01cateme/02notrel/03notrel,,,,,,True,False
5732617,80001218,united states,0,dynamic score top broker list row,2024-05-30 17:48:29,01counpg/02notrel/03notrel,,,,,,True,False
5732623,79985075,canada,0,dynamic score top broker list row,2024-05-30 17:49:36,01counpg/02notrel/03notrel,,,,,,True,False
5732624,80001853,bangladesh,1,dynamic score top broker list row,2024-05-30 17:49:39,01counpg/02notrel/03notrel,,,,,,True,False
5732626,80001853,bangladesh,1,dynamic score top broker list row,2024-05-30 17:49:57,01counpg/02notrel/03notrel,,,,,,True,False
5732631,80001875,south africa,0,broker-name-link,2024-05-30 17:50:25,01bestca/02notrel/03notrel,,,,,,True,False
5732635,77074161,france,1,front-page-visit-broker-button,2024-05-30 17:50:33,01homepa/02notrel/03notrel,,,,,,True,False
5732637,80002034,canada,0,dynamic score top broker list row,2024-05-30 17:50:42,01bestca/02notrel/03online,,,,,,True,False
5732639,80001853,bangladesh,1,dynamic score top broker list row,2024-05-30 17:51:28,01counpg/02notrel/03notrel,,,,,,True,False
5732640,80001992,india,1,top2-header,2024-05-30 17:51:39,01educat/02stocks/03buysto,,,,,,True,False
5732643,80001853,bangladesh,1,dynamic score top broker list row,2024-05-30 17:52:13,01counpg/02notrel/03notrel,,,,,,True,False
5732671,80002606,germany,1,mobile-chapter-2-top5-box,2024-05-30 17:54:28,01safety/02isscam/03notrel,,,,,,True,False
5732680,79316858,qatar,1,dynamic score top broker list row,2024-05-30 17:56:09,01bestca/02notrel/03online,,,,,,True,False
5732682,80002965,france,0,dynamic score top broker list row,2024-05-30 17:56:16,01bestca/02notrel/03notrel,,,,,,True,False
5732685,80002876,united arab emirates,1,popularity-box-whole-row-link,2024-05-30 17:56:30,01bestca/02notrel/03online,,,,,,True,False
5732687,80001336,sri lanka,1,dynamic score top broker list row,2024-05-30 17:56:50,01bestca/02notrel/03online,,,,,,True,False
5732692,80002988,zambia,1,top2-header,2024-05-30 17:57:45,01educat/02stocks/03buysto,,,,,,True,False
5732693,79157515,gabon,1,dynamic score top broker list row,2024-05-30 17:58:05,01counpg/02notrel/03notrel,,,,,,True,False
5732694,80002801,germany,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 17:58:28,01cateme/02notrel/03notrel,,,,,,True,False
5732695,80002801,germany,0,top2-top-5-box-visit-broker-link-desktop,2024-05-30 17:58:44,01cateme/02notrel/03notrel,,,,,,True,False
5732697,80003307,italy,1,mobile-chapter-2-top5-box,2024-05-30 17:59:13,01safety/02isscam/03notrel,,,,,,True,False
5732708,80003770,qatar,1,mobile-chapter-2-top5-box,2024-05-30 18:01:45,01bestca/02notrel/03online,,,,,,True,False
5732712,80003956,poland,0,dynamic score top broker list row,2024-05-30 18:02:42,01bestca/02notrel/03online,,,,,,True,False
5732713,80002801,germany,0,desktop-top5-box,2024-05-30 18:02:59,01cateme/02notrel/03notrel,,,,,,True,False
5732716,80004099,united kingdom,1,broker-name-link,2024-05-30 18:03:26,01educat/02stocks/03buysto,,,,,,True,False
5732718,80004082,bangladesh,1,mobile-chapter-2-top5-box,2024-05-30 18:03:40,01safety/02isscam/03notrel,,,,,,True,False
5732722,79997018,denmark,1,mobile-chapter-2-top5-box,2024-05-30 18:04:40,01safety/02isscam/03notrel,,,,,,True,False
5732723,80004270,mexico,1,mobile-chapter-2-top5-box,2024-05-30 18:05:19,01safety/02isscam/03notrel,,,,,,True,False
5732731,80003956,poland,0,dynamic score top broker list row,2024-05-30 18:05:58,01bestca/02notrel/03online,,,,,,True,False
5732738,80004824,canada,0,dynamic score top broker list row,2024-05-30 18:07:14,01bestca/02notrel/03online,,,,,,True,False
5732750,80005084,spain,0,fmb broker list item link,2024-05-30 18:09:45,01fmybro/02notrel/03notrel,,,,,,True,False
5732756,80005351,venezuela,1,mobile-chapter-2-top5-box,2024-05-30 18:10:36,01safety/02isscam/03notrel,,,,,,True,False
5732757,80005433,france,0,broker-name-link,2024-05-30 18:10:37,01bestca/02notrel/03notrel,,,,,,True,False
5732760,80003851,turkey,1,front-page-visit-broker-button,2024-05-30 18:11:29,01homepa/02notrel/03notrel,,,,,,True,False
5732761,80005595,brazil,0,broker-name-link,2024-05-30 18:11:55,01bestca/02notrel/03online,,,,,,True,False
5732767,80005672,india,1,dynamic score top broker list row,2024-05-30 18:12:57,01bestca/02notrel/03online,,,,,,True,False
5732768,80005964,germany,1,dynamic score top broker list row,2024-05-30 18:13:24,01bestca/02notrel/03online,,,,,,True,False
5732779,80005433,france,0,broker-name-link,2024-05-30 18:15:24,01bestca/02notrel/03notrel,,,,,,True,False
5732784,80005964,germany,1,dynamic score top broker list row,2024-05-30 18:16:04,01bestca/02notrel/03online,,,,,,True,False
5732786,80006374,spain,0,broker-name-link,2024-05-30 18:16:11,01educat/02stocks/03buysto,,,,,,True,False
5732801,80006608,guatemala,1,mobile-chapter-2-top5-box,2024-05-30 18:19:24,01safety/02isscam/03notrel,,,,,,True,False
5732808,80006497,canada,0,dynamic score top broker list row,2024-05-30 18:20:40,01cateme/02notrel/03notrel,,,,,,True,False
5732809,80006767,peru,0,broker-chapter-1/summary,2024-05-30 18:20:45,01bestca/02notrel/03notrel,,,,,,True,False
5732811,80007047,venezuela,0,desktop-top5-box,2024-05-30 18:20:53,01review/02notrel/03review,,,,,,True,False
5732817,80007091,germany,1,dynamic score top broker list row,2024-05-30 18:21:52,01review/02notrel/03altbro,,,,,,True,False
5732823,77475219,netherlands,1,mobile-chapter-2-top5-box,2024-05-30 18:22:13,01cateme/02notrel/03notrel,,,,,,True,False
5732830,80007522,belgium,0,dynamic score top broker list row,2024-05-30 18:23:26,01bestca/02notrel/03online,,,,,,True,False
5732831,79152100,poland,0,desktop-top5-box,2024-05-30 18:23:29,01cateme/02notrel/03notrel,,,,,,True,False
5732835,80006984,ukraine,0,fmb broker list item link,2024-05-30 18:24:04,01fmybro/02notrel/03notrel,,,,,,True,False
5732843,79152100,poland,0,desktop-top5-box,2024-05-30 18:24:26,01review/02notrel/03review,,,,,,True,False
5732845,79696576,puerto rico,1,compare broker bottom ribbon vbb,2024-05-30 18:24:43,01compar/02notrel/03notrel,,,,,,True,False
5732847,79152100,poland,0,broker-listpage-visit-broker-button-name-link,2024-05-30 18:24:46,01review/02notrel/03notrel,,,,,,True,False
5732851,80007047,venezuela,0,desktop-top5-box,2024-05-30 18:25:14,01review/02notrel/03review,,,,,,True,False
5732853,80007748,united states,1,dynamic score top broker list row,2024-05-30 18:25:33,01bestca/02notrel/03online,,,,,,True,False
5732864,80008131,united kingdom,0,dynamic score top broker list row,2024-05-30 18:27:05,01bestca/02notrel/03discou,,,,,,True,False
5732865,80008019,saudi arabia,1,broker-name-link,2024-05-30 18:27:11,01educat/02stocks/03buysto,,,,,,True,False
5732869,79887302,slovakia,1,dynamic score top broker list row,2024-05-30 18:27:44,01bestca/02notrel/03notrel,,,,,,True,False
5732872,80007845,india,1,dynamic score top broker list row,2024-05-30 18:27:52,01bestca/02notrel/03online,,,,,,True,False
5732879,80007405,united arab emirates,1,dynamic score top broker list row,2024-05-30 18:29:28,01bestca/02notrel/03online,,,,,,True,False
5732886,80008727,italy,0,desktop-top5-box,2024-05-30 18:30:45,01cateme/02notrel/03notrel,,,,,,True,False
5732887,80008727,italy,0,dynamic score top broker list row,2024-05-30 18:31:04,01cateme/02notrel/03notrel,,,,,,True,False
5732888,80009096,united states,1,top2-top-5-box-visit-broker-link-mobile,2024-05-30 18:31:39,01compar/02brvsbr/03notrel,,,,,,True,False
5732892,80008526,slovakia,0,brokername-link,2024-05-30 18:32:05,01cateme/02notrel/03notrel,,,,,,True,False
5732894,80009311,united states,1,mobile-chapter-2-top5-box,2024-05-30 18:32:20,01educat/02notrel/03notrel,,,,,,True,False
5732896,80009500,united states,1,dynamic score top broker list row,2024-05-30 18:33:06,01bestca/02notrel/03notrel,,,,,,True,False
5732901,80009667,netherlands,1,mobile-chapter-2-top5-box,2024-05-30 18:34:42,01safety/02isscam/03notrel,,,,,,True,False
5732906,80009881,south africa,1,mobile-chapter-2-top5-box,2024-05-30 18:35:17,01review/02notrel/03notrel,,,,,,True,False
5732909,75110543,algeria,0,desktop-top5-box,2024-05-30 18:35:28,01review/02notrel/03review,,,,,,True,False
5732911,75110543,algeria,0,desktop-top5-box,2024-05-30 18:35:43,01review/02notrel/03review,,,,,,True,False
5732919,80009964,france,1,fmb broker list item link,2024-05-30 18:36:14,01fmybro/02notrel/03notrel,,,,,,True,False
5732934,80010653,portugal,0,broker-name-link,2024-05-30 18:38:42,01counpg/02notrel/03notrel,,,,,,True,False
5732938,80010124,germany,1,fmb broker list item link,2024-05-30 18:39:15,01fmybro/02notrel/03notrel,,,,,,True,False
5732942,80010702,united kingdom,0,fmb broker list item link,2024-05-30 18:39:40,01fmybro/02notrel/03notrel,,,,,,True,False
5732943,80006984,ukraine,0,desktop-top5-box,2024-05-30 18:40:11,01safety/02isscam/03notrel,,,,,,True,False
5732950,80010944,germany,0,desktop-top5-box,2024-05-30 18:41:07,01review/02notrel/03review,,,,,,True,False
5732953,80011270,zambia,1,dynamic score top broker list row,2024-05-30 18:41:33,01counpg/02notrel/03notrel,,,,,,True,False
5732962,80011552,cyprus,0,fmb broker list item link,2024-05-30 18:42:36,01fmybro/02notrel/03notrel,,,,,,True,False
5732965,80011225,france,0,dynamic score top broker list row,2024-05-30 18:42:58,01counpg/02notrel/03notrel,,,,,,True,False
5732967,80011694,denmark,0,desktop-top5-box,2024-05-30 18:43:12,01safety/02isscam/03notrel,,,,,,True,False
5732970,80011830,belgium,0,dynamic score top broker list row,2024-05-30 18:43:30,01bestca/02notrel/03online,,,,,,True,False
5732975,80011002,kenya,1,fmb broker list item link,2024-05-30 18:44:07,01fmybro/02notrel/03notrel,,,,,,True,False
